x,decision-no-opts,2731105165,0.0,0.0957446808510638,0:00:00.235459,"{'training-options': {'y-key': 'diagnosis-prime', 'exclude-keys': ['diagnosis', 'diagnosis-prime'], 'image-name': 'exports/breast-cancer/attempts/2731105165/x-{}-{}-{}-orig-no-opt.{}'}}"
x,decision-no-opts,3825219699,0.0,0.037234042553191515,0:00:00.188157,"{'training-options': {'y-key': 'diagnosis-prime', 'exclude-keys': ['diagnosis', 'diagnosis-prime'], 'image-name': 'exports/breast-cancer/attempts/3825219699/x-{}-{}-{}-orig-no-opt.{}'}}"
x,decision-no-opts,401624264,0.0,0.04255319148936165,0:00:00.193390,"{'training-options': {'y-key': 'diagnosis-prime', 'exclude-keys': ['diagnosis', 'diagnosis-prime'], 'image-name': 'exports/breast-cancer/attempts/401624264/x-{}-{}-{}-orig-no-opt.{}'}}"
x,decision-no-opts,2046475663,0.0,0.037234042553191515,0:00:00.196161,"{'training-options': {'y-key': 'diagnosis-prime', 'exclude-keys': ['diagnosis', 'diagnosis-prime'], 'image-name': 'exports/breast-cancer/attempts/2046475663/x-{}-{}-{}-orig-no-opt.{}'}}"
x,decision-no-opts,3508510867,0.0,0.08510638297872342,0:00:00.167775,"{'training-options': {'y-key': 'diagnosis-prime', 'exclude-keys': ['diagnosis', 'diagnosis-prime'], 'image-name': 'exports/breast-cancer/attempts/3508510867/x-{}-{}-{}-orig-no-opt.{}'}}"
x,decision-no-opts,119209038,0.0,0.08510638297872342,0:00:00.600205,"{'training-options': {'y-key': 'diagnosis-prime', 'exclude-keys': ['diagnosis', 'diagnosis-prime'], 'image-name': 'exports/breast-cancer/attempts/119209038/x-{}-{}-{}-orig-no-opt.{}'}}"
x,decision-no-opts,3679751393,0.0,0.058510638297872286,0:00:00.170588,"{'training-options': {'y-key': 'diagnosis-prime', 'exclude-keys': ['diagnosis', 'diagnosis-prime'], 'image-name': 'exports/breast-cancer/attempts/3679751393/x-{}-{}-{}-orig-no-opt.{}'}}"
x,decision-no-opts,1909383816,0.0,0.09042553191489366,0:00:00.190346,"{'training-options': {'y-key': 'diagnosis-prime', 'exclude-keys': ['diagnosis', 'diagnosis-prime'], 'image-name': 'exports/breast-cancer/attempts/1909383816/x-{}-{}-{}-orig-no-opt.{}'}}"
x,decision-no-opts,3095618135,0.0,0.08510638297872342,0:00:00.170182,"{'training-options': {'y-key': 'diagnosis-prime', 'exclude-keys': ['diagnosis', 'diagnosis-prime'], 'image-name': 'exports/breast-cancer/attempts/3095618135/x-{}-{}-{}-orig-no-opt.{}'}}"
x,decision-no-opts,248616232,0.0,0.058510638297872286,0:00:00.655493,"{'training-options': {'y-key': 'diagnosis-prime', 'exclude-keys': ['diagnosis', 'diagnosis-prime'], 'image-name': 'exports/breast-cancer/attempts/248616232/x-{}-{}-{}-orig-no-opt.{}'}}"
x,decision-no-opts,3839362127,0.0,0.09042553191489366,0:00:00.210379,"{'training-options': {'y-key': 'diagnosis-prime', 'exclude-keys': ['diagnosis', 'diagnosis-prime'], 'image-name': 'exports/breast-cancer/attempts/3839362127/x-{}-{}-{}-orig-no-opt.{}'}}"
x,decision-no-opts,3003555102,0.0,0.07446808510638303,0:00:00.164797,"{'training-options': {'y-key': 'diagnosis-prime', 'exclude-keys': ['diagnosis', 'diagnosis-prime'], 'image-name': 'exports/breast-cancer/attempts/3003555102/x-{}-{}-{}-orig-no-opt.{}'}}"
x,decision-no-opts,3506635613,0.0,0.06914893617021278,0:00:00.194059,"{'training-options': {'y-key': 'diagnosis-prime', 'exclude-keys': ['diagnosis', 'diagnosis-prime'], 'image-name': 'exports/breast-cancer/attempts/3506635613/x-{}-{}-{}-orig-no-opt.{}'}}"
x,decision-no-opts,2647830957,0.0,0.07978723404255317,0:00:00.178546,"{'training-options': {'y-key': 'diagnosis-prime', 'exclude-keys': ['diagnosis', 'diagnosis-prime'], 'image-name': 'exports/breast-cancer/attempts/2647830957/x-{}-{}-{}-orig-no-opt.{}'}}"
x,decision-no-opts,2527833147,0.0,0.058510638297872286,0:00:00.182053,"{'training-options': {'y-key': 'diagnosis-prime', 'exclude-keys': ['diagnosis', 'diagnosis-prime'], 'image-name': 'exports/breast-cancer/attempts/2527833147/x-{}-{}-{}-orig-no-opt.{}'}}"
